entry,photon_n,photon_pt,photon_eta,photon_phi,photon_etcone20,photon_ptcone30,photon_isTightID,myy
10325,2,[75414.54 54868.12],[-2.1593325 -1.8090968],[-2.316797    0.83061975],[2087.8213  684.9796],[43819.043     0.   ],[ True  True],130.62945927854116
10341,2,[70011.49 62551.97],[1.1985472 1.0361006],[-0.7977331  2.4288604],[-497.47894 -562.3424 ],[0. 0.],[ True  True],132.67111606890896
10348,2,[101607.62   46137.195],[-1.0899206  -0.45981386],[ 0.44843963 -2.7446387 ],[ 473.7866 1402.4819],[    0.    18146.816],[ True  True],143.74559294377448
10403,2,[50741.367 35662.91 ],[-0.00533859  2.0390399 ],[ 1.3271381 -1.4259242],[-516.9699  -427.91425],[0. 0.],[ True  True],132.52007218710312
10451,2,[77746.21  59067.797],[1.8591632 1.3135266],[-0.9220281  2.2085059],[-694.14014 -149.6192 ],[0. 0.],[ True  True],140.60619527777956
10481,2,[60612.273 44646.867],[2.0671492 1.1463066],[ 1.3783995 -1.5678185],[-1118.241  3693.631],[   0.     1031.5719],[ True  True],114.81770659923444
10508,2,[48971.203 36927.594],[ 0.5863134  -0.71296644],[-2.475149   1.1747919],[2657.2988 2245.4424],[   0.     1570.6189],[ True  True],101.40695866417558
10650,2,[69395.05 49452.81],[-0.057033  -1.0528152],[-0.69494057  2.5498564 ],[2390.8047 3121.9663],[0. 0.],[ True  True],131.84892674786823
10700,2,[40479.742 40039.844],[ 2.25131    -0.05716104],[ 2.1478493  -0.77292424],[ 581.7638 1660.4915],[1856.7081 4098.426 ],[ True  True],140.09900683916675
10769,2,[96473.02 62629.05],[-0.32723922 -0.16894124],[ 2.8411727 -0.5472473],[ 143.07977 -236.86356],[1755.8353    0.    ],[ True  True],154.76930220350962
10844,2,[59103.094 54517.465],[ 0.04598884 -1.963069  ],[-0.42239773 -0.9053867 ],[-137.4425 1606.22  ],[ 1300.3115 20673.209 ],[ True  True],136.931669102378
10905,2,[44800.613 39841.22 ],[ 0.44326514 -0.91476935],[-0.81053025  2.3488753 ],[558.78845 200.68753],[   0.    1593.893],[ True  True],104.73288259047898
10967,2,[68718.44  58996.855],[-1.224876  -0.9523061],[-1.6081222  1.3576497],[-241.87347 1914.8745 ],[0. 0.],[ True  True],128.04200358843204
10988,2,[42056.5  37865.27],[-0.94822496  0.7092819 ],[ 2.0586843  -0.14370817],[ 149.54279 2028.4642 ],[   0.    7335.519],[ True  True],102.6574607806103
11151,2,[72387.17 31588.89],[-0.6742308  1.5747685],[ 2.9546623 -1.3307219],[149.50269 360.22238],[1315.9487    0.    ],[ True  True],154.30002463821913
11156,2,[55644.78  55524.797],[-1.0214722 -1.2156085],[-0.24609108 -3.0995612 ],[-526.30066 2772.148  ],[0. 0.],[ True  True],110.54752382374886
11187,2,[64422.742 50970.33 ],[-1.9902639 -0.730736 ],[-1.2991878  1.9680643],[3122.6292  -271.91873],[15203.462     0.   ],[ True  True],137.90632945603755
11217,2,[56087.28  31479.205],[-0.5575155  1.3490257],[-1.2034248  1.2353241],[ 775.7127 3285.3486],[   0.    4493.065],[ True  True],121.81391340521276
11375,2,[53626.15  31610.895],[-1.0830218   0.54225415],[-2.476463   1.0157777],[1550.0969 2285.424 ],[0. 0.],[ True  True],110.131320220678
11500,2,[42818.156 38670.152],[-1.5737419   0.14947927],[-0.4117894  3.0991428],[ 625.6992  -568.87195],[0. 0.],[ True  True],112.51847931914504
11779,2,[62379.25 41051.32],[-0.89682585  0.10028736],[ 0.07927075 -2.7950358 ],[ 760.1655  -134.87494],[0. 0.],[ True  True],113.24835697480036
11823,2,[62574.77  39330.152],[1.757104  1.0763175],[-1.1649681  1.4417745],[1539.6609      4.297882],[1112.2998    0.    ],[ True  True],101.69697113719143
11868,2,[77788.37 39223.38],[ 0.5878536 -0.4357655],[ 2.3598292  -0.06668789],[468.77167 571.8557 ],[1067.9935    0.    ],[ True  True],119.14588528459642
11874,2,[44104.85  34938.824],[-0.17030773  1.6990043 ],[ 1.3327953  -0.89974374],[1502.6785   333.49008],[6683.737    0.   ],[ True  True],110.10404070791397
11913,2,[43685.516 38755.92 ],[-0.43286055  1.0332683 ],[-2.0461032   0.50675225],[ 327.35367 -508.59848],[0. 0.],[ True  True],102.67410725088331
11935,2,[64370.24  47029.773],[-1.2820036  -0.23287359],[ 0.33026254 -2.7793338 ],[-1103.6952  1707.4233],[0. 0.],[ True  True],125.5202239597974
11936,2,[46757.08  36588.074],[ 0.36764604 -0.9795086 ],[-2.4093947   0.70767057],[ 48.47464 451.96054],[2785.2905 2347.522 ],[ True  True],102.2036162514525
12073,2,[61386.312 57916.367],[0.03111135 0.00921615],[ 2.0263684 -1.2908666],[1239.9418 -178.5116],[0. 0.],[ True  True],118.79980656077048
12076,2,[75621.33  39591.406],[2.2235255 1.5289   ],[-0.30913216  3.0141695 ],[ 297.29242 3259.8574 ],[   0.     1060.4106],[ True  True],115.67566893670237
12127,2,[86425.83  45338.477],[0.5795422 1.9474921],[-2.2732265  1.3953297],[-395.67355 -896.3927 ],[0. 0.],[ True  True],152.18465839765884
12132,2,[55784.56 35532.85],[-0.9136676  0.7057254],[ 0.5142268 -2.6753542],[2891.295  1181.5261],[4900.846  2569.9873],[ True  True],119.84320544026683
12141,2,[47209.867 45502.656],[-2.2827036  -0.74031454],[-0.00308808 -1.6627374 ],[-156.23315 -340.81485],[0. 0.],[ True  True],104.33116544455113
12184,2,[49665.184 48591.72 ],[-1.345365    0.23329781],[-0.7770722 -2.9358318],[ 394.7718 2022.7417],[2791.8467 5188.1123],[ True  True],121.96644720625916
12200,2,[53657.707 51557.082],[-2.180001   -0.48891136],[ 0.039033 -2.87659 ],[-114.29776  646.1595 ],[2068.8562 2094.967 ],[ True  True],144.60670740284604
12234,2,[72101.93  57394.668],[0.10234868 0.19043572],[ 1.6411917 -1.6252522],[1093.6089 2302.0269],[    0.    15877.509],[ True  True],128.53316016227672
12287,2,[61459.99  50919.184],[-0.30046907 -1.5346975 ],[-1.1837701  1.9874762],[1272.4019 2507.815 ],[10202.618   1812.5966],[ True  True],133.86254835682752
12422,2,[75198.586 30788.953],[-1.690372   0.4952852],[ 1.4767991 -1.3908182],[2025.3755     82.438995],[8506.098 8726.218],[ True  True],159.1101423610476
12598,2,[70486.97 37049.76],[-0.33021533 -0.61682695],[-0.38250244  2.4143653 ],[ 955.09644 3739.7998 ],[   0.    8664.726],[ True  True],101.75864147551623
12623,2,[62202.582 59111.645],[2.0775368 1.7722652],[-2.4154856  1.1312292],[359.05054  51.78772],[6120.5254    0.    ],[ True  True],120.23997496508974
12692,2,[87646.31 82715.85],[-0.07187535  0.9030117 ],[ 2.509634  -2.4295146],[ 984.93494 -775.1478 ],[0. 0.],[ True  True],136.72292916939134
12708,2,[41053.355 30361.105],[ 0.91879374 -1.3696897 ],[-2.4220138   0.53637075],[ 988.07697 1199.84   ],[7511.65   2214.5562],[ True  True],121.93138345247714
12747,2,[64814.08  49722.605],[1.7745605 0.2573618],[ 1.3395061 -2.2963147],[-363.6034 -508.5183],[0. 0.],[ True  True],145.1715704273535
12769,2,[53670.16 42486.16],[1.5903238  0.57057464],[ 0.90727663 -1.3733418 ],[-816.0321       1.3701172],[0. 0.],[ True  True],100.58065500172047
12815,2,[110665.08   56244.094],[-1.5978916 -1.6152371],[-2.0163982  1.077588 ],[-1141.9504  3900.0117],[ 1728.067 21148.02 ],[ True  True],157.74915819583867
12867,2,[86643.57  62618.074],[-1.85673   -1.6921808],[ 0.5769493 -2.6032362],[2024.8016 -275.0072],[0. 0.],[ True  True],147.78690102836796
12971,2,[68023.79  39787.598],[0.11732912 1.1331403 ],[ 1.6386055 -1.5770348],[263.39563 992.33606],[    0.   12272.99],[ True  True],117.69667623763158
13089,2,[67011.68 41297.41],[-0.12440103 -1.1662056 ],[ 1.1257823 -1.6865993],[1148.7406 1793.7208],[   0.    5086.737],[ True  True],118.56524327714321
13116,2,[42727.25  31642.756],[ 0.7204093 -2.0056083],[ 0.92637527 -2.781388  ],[ -93.732056 2002.095   ],[0. 0.],[ True  True],151.7181739584173
13132,2,[61194.707 39061.047],[ 2.1593888  -0.01928733],[-0.79830146  1.8017713 ],[ 51.820618 996.22    ],[18530.213   3601.2358],[ True  True],159.6397391537109
13228,2,[119886.52  44196.16],[0.36567453 0.5534145 ],[ 1.6686997 -1.1669896],[1264.0079   646.64575],[0. 0.],[ True  True],144.5317740389487
13287,2,[132034.89   49898.105],[1.1081077 1.7429034],[ 2.1961358  -0.10775519],[  45.443085 -703.34607 ],[1194.2906    0.    ],[ True  True],157.28699599169198
13294,2,[52851.9   43240.457],[-1.6729228   0.21456747],[-2.5571742  1.5873859],[ 681.9312 -517.6975],[2377.4517 1940.2864],[ True  True],133.76784202031686
13303,2,[59566.543 39772.51 ],[ 1.086915  -1.2185683],[-1.4917173 -2.6353688],[ 793.74225 -765.8075 ],[0. 0.],[ True  True],148.4357655730383
13387,2,[45971.547 45826.45 ],[-0.09574344 -1.1571496 ],[ 0.5289283 -2.6666431],[-263.02905  484.49698],[   0.    5564.207],[ True  True],105.00217575428232
13491,2,[42948.33 38993.73],[-2.18202    -0.77492714],[ 0.49478716 -3.0226893 ],[ 420.29056 -186.21909],[6280.4844 5379.2725],[ True  True],101.81008555320038
13517,2,[50666.574 41290.785],[-2.3462982 -1.3084153],[-2.4969919  1.0548959],[-149.9107  -243.77121],[0. 0.],[ True  True],102.39264724313382
13579,2,[76056.305 74666.78 ],[-0.8338985 -1.1304846],[-1.6048912  1.5372932],[-305.23505 -873.0937 ],[0. 0.],[ True  True],152.37690569507774
13628,2,[75449.08 57292.36],[ 0.10393859 -0.68564725],[ 0.15125625 -3.0640025 ],[  414.11118 -1396.1982 ],[0. 0.],[ True  True],141.79235471709106
13707,2,[51268.242 30049.77 ],[-2.3109655  -0.42694017],[ 2.6208854  -0.11840264],[2629.1602  -552.33484],[0. 0.],[ True  True],114.9190115217788
13789,2,[54313.387 47916.027],[1.2451669 1.1375047],[ 2.524477  -0.5411372],[-1478.6364  1007.1206],[0. 0.],[ True  True],102.10340650174592
13806,2,[54550.727 35191.52 ],[-0.61322415  0.4879197 ],[ 2.4888194  -0.74075234],[379.0241   48.97052],[   0.     3146.7349],[ True  True],101.17634561215692
13934,2,[79988.04 68400.2 ],[-1.5390795 -2.0915854],[ 1.7226777 -1.4857942],[144.11365 881.4581 ],[0. 0.],[ True  True],153.53632692471803
14028,2,[55251.117 32442.416],[-1.3126421   0.44290814],[ 0.19301805 -3.036648  ],[ 190.59848 2206.8809 ],[0. 0.],[ True  True],119.38695664227266
14069,2,[52626.168 47425.457],[0.8587966 1.5258062],[-1.9983895  1.2672644],[1625.765  2292.1372],[   0.     6746.7725],[ True  True],105.3427462273258
14072,2,[94951.58 33998.84],[ 0.4033755  -0.43189484],[ 0.14908424 -3.0000372 ],[2155.812    918.16473],[ 1053.5536 16055.392 ],[ True  True],123.68949273030252
14110,2,[49032.188 45123.285],[ 0.31648198 -0.60019386],[-1.5950372  1.5099549],[-117.65335  246.20609],[0. 0.],[ True  True],104.11553033661512
14190,2,[46933.152 42495.82 ],[-0.04844424  1.7166255 ],[-1.7110922  1.3179146],[1209.9445    65.33728],[0. 0.],[ True  True],126.31977068109924
14257,2,[41440.383 35311.617],[ 1.8726411 -0.3881848],[ 2.09266   -1.2486393],[-79.36046 786.64966],[8770.666 8475.204],[ True  True],130.59799976960633
14437,2,[93018.88  61613.133],[-2.2512128 -1.218361 ],[-2.6857889 -0.8640232],[-664.5891  710.6155],[1004.79926    0.     ],[ True  True],144.86586387255676
14445,2,[42638.574 40428.574],[1.7691957  0.22219716],[-0.62572986  2.5978556 ],[205.95654 286.25262],[0. 0.],[ True  True],109.08894576926073
14477,2,[51280.504 49083.625],[-0.49889484 -0.3601159 ],[ 2.4785697  -0.62053007],[1401.8723   -86.92169],[5043.857 7655.718],[ True  True],100.55915090512912
14498,2,[57218.062 36402.406],[-0.05369378 -1.5490807 ],[ 1.5041939 -2.1220887],[-409.48633  766.97943],[0. 0.],[ True  True],115.95117102607408
14502,2,[90700.25  39798.355],[-1.7379516 -1.667668 ],[-0.69911903  2.182231  ],[-926.0388 2525.0837],[0. 0.],[ True  True],119.22091130777513
14524,2,[57099.28  33427.305],[ 0.94802576 -0.39651138],[-1.6437771  1.1242524],[-822.6056  677.7327],[   0.     2216.9287],[ True  True],106.64921829767988
14553,2,[59178.52  40589.184],[ 1.1608614  -0.15092045],[ 1.9115541 -1.3360531],[2200.2512  989.72  ],[0. 0.],[ True  True],119.75865563345137
14571,2,[78822.43 50715.35],[ 0.63361174 -0.409017  ],[ 0.82509035 -2.4624467 ],[257.21716 210.9141 ],[0. 0.],[ True  True],143.73180978643217
14622,2,[52863.37  38044.566],[1.5648057  0.13927902],[-1.0998906  1.505684 ],[ 762.31537 -628.57446],[0. 0.],[ True  True],110.94223864123266
14630,2,[84651.38  45116.703],[-2.342485  -0.8241705],[ 2.8076835  -0.79108375],[-247.21437 -290.62958],[0. 0.],[ True  True],158.50379091147138
14752,2,[97598.54  31427.516],[-2.1968303 -1.2632194],[-0.7297385  2.363089 ],[ -18.842285 -426.44995 ],[0. 0.],[ True  True],123.02553212001233
14844,2,[66963.52 60864.32],[-0.5835812 -0.8025257],[-0.69472826  2.3072128 ],[-1598.3064  -121.3728],[0. 0.],[ True  True],128.13881920347868
14883,2,[56041.73  35084.434],[-0.28485435  0.7640835 ],[ 2.802083   -0.06040547],[ 174.06133 -214.10138],[0. 0.],[ True  True],100.40774250759127
14912,2,[61665.266 37243.3  ],[1.3117    0.3373577],[-2.4751227  0.8693325],[72.09247 99.19498],[49957.332     0.   ],[ True  True],107.00746854805233
14937,2,[156373.48  36867.52],[ 0.17673767 -0.9280746 ],[2.6490903 0.6020372],[2802.2615 -723.6663],[1061.3289    0.    ],[ True  True],156.8399908043157
14989,2,[96328.734 51798.56 ],[ 0.08182713 -0.42765865],[ 2.5947335 -1.8373036],[  48.027466 -112.51404 ],[1621.3384 1762.3557],[ True  True],118.59204074969597
15092,2,[101414.15   64245.293],[1.5206819 2.1038003],[3.0641222 1.3230262],[ 356.94    -580.18024],[3053.199    0.   ],[ True  True],132.3559007577013
15132,2,[88899.41 63596.54],[0.8696367 1.134795 ],[-1.0914936  2.7441778],[-1251.9163  -703.5435],[0. 0.],[ True  True],142.82358935699892
15138,2,[111865.336  36940.836],[1.9577564 1.1227313],[ 1.1893446 -1.7664953],[759.5615   96.23999],[39257.43     0.  ],[ True  True],139.42801323319398
15147,2,[45029.04  36744.848],[ 0.8272642 -1.7246765],[-0.13551213 -3.1055799 ],[-172.22626    -8.836899],[   0.    2118.232],[ True  True],156.91131438731122
15152,2,[58043.07  33574.867],[-1.0456321  1.2837282],[ 1.9463515 -1.6968588],[-221.52106  481.77698],[0. 0.],[ True  True],153.7006050908296
15199,2,[149137.31   33933.625],[2.1581335 1.6208438],[-2.225046   1.3061016],[1847.6185 -284.5548],[    0.    20758.727],[ True  True],144.84883334303115
15304,2,[65894.02  43081.723],[0.24707082 0.7690589 ],[-3.0448203  -0.34926003],[1234.3164 1001.9794],[1614.6499    0.    ],[ True  True],107.66181369427457
15342,2,[62131.285 57202.94 ],[-0.00517107 -1.0511798 ],[-2.9803686   0.31132478],[2938.67    -905.83954],[0. 0.],[ True  True],135.62022223664783
15402,2,[70784.555 62604.76 ],[-0.8256781   0.05900912],[-0.7167557  2.4439924],[-192.64154 1399.8656 ],[0. 0.],[ True  True],146.37194323078037
15442,2,[129789.71   34098.555],[0.1918043 1.176075 ],[-3.0352457  0.6517395],[202.4534  445.65686],[0. 0.],[ True  True],145.1326370284192
15489,2,[51241.53 48595.89],[ 1.5878303  -0.25902006],[-3.0775476  -0.50122666],[  75.858154 2068.3462  ],[24091.922   3551.2566],[ True  True],142.77703168297813
15505,2,[79870.99 70874.41],[-0.95926505 -0.17216958],[-1.5368309  2.294431 ],[-1584.126      97.78204],[0. 0.],[ True  True],154.10246335158334
15527,2,[68644.33 34444.31],[-1.9760407 -0.8783592],[-0.34603035  2.8920062 ],[-36.29785 273.50208],[   0.     5428.2847],[ True  True],112.17097257076126
15566,2,[49185.676 39260.125],[ 0.43885395 -0.68270206],[-2.929581  -0.1147045],[1340.5813  -553.87524],[9518.423    0.   ],[ True  True],101.06636814937436
15580,2,[68699.91 40860.07],[0.68016165 0.20699085],[-1.3721019  1.7936457],[ 113.28668 2516.851  ],[0. 0.],[ True  True],108.93570378218877
15596,2,[63594.117 30199.305],[-1.9278355  -0.31805888],[ 0.16815343 -2.9980319 ],[  267.89368 -1272.9591 ],[2079.4277 1279.9423],[ True  True],117.59909815145996
15666,2,[84527.945 56774.477],[-0.5438088 -0.9600489],[ 1.8088701 -1.2885947],[2301.8677 3863.5798],[0. 0.],[ True  True],141.52847738310342
15723,2,[42060.414 39276.992],[ 1.5571282 -0.6094752],[1.1994611  0.39422628],[-134.17126  131.81036],[0. 0.],[ True  True],110.9930403740149
15843,2,[59575.816 40993.945],[-1.1367722  -0.15002373],[-2.3728287  0.8454851],[ 1041.3723 -1094.3412],[   0.     1145.2196],[ True  True],111.04904253973226
15864,2,[70063.664 30339.217],[-0.6270425  1.3337761],[-2.6305947  0.7265706],[ 1236.3538 -1246.1172],[0. 0.],[ True  True],139.8404724239406
15884,2,[60563.867 43572.24 ],[ 0.6072015 -1.0658436],[-1.3894603   0.23160613],[ -53.73755 -288.497  ],[0. 0.],[ True  True],121.7436219853661
15925,2,[58219.082 55066.79 ],[-1.0228736   0.04680727],[-2.0371323  1.3779502],[-156.62042 -975.5824 ],[0. 0.],[ True  True],128.9074556725507
16077,2,[87009.914 60437.52 ],[2.252381  2.2467356],[-0.8702909  2.1171615],[1868.4617  960.6588],[0. 0.],[ True  True],144.6033428066998
16093,2,[61952.19 46607.41],[0.15535113 0.66198194],[-1.8634963  1.5023414],[150.87897 543.3127 ],[   0.     1069.4044],[ True  True],110.28261352005326
16112,2,[70776.72 34542.21],[1.1798366 0.5212697],[ 0.6827206 -2.1938114],[ 983.18744 1151.7446 ],[4292.436    0.   ],[ True  True],103.47747085029795
16117,2,[60622.49 47271.51],[-0.7473025 -0.9023571],[ 1.1989409 -1.7482756],[-871.6089   204.51239],[0. 0.],[ True  True],106.88297295349096
16166,2,[59182.668 50622.21 ],[ 1.2627913  -0.31078008],[-2.1379557  1.0847312],[-838.07544 -558.517  ],[   0.     1454.0221],[ True  True],145.07008888356438
16187,2,[53323.63  49807.773],[0.81426966 0.21718203],[ 1.2579415 -1.8759454],[-797.2109 -734.5427],[   0.     2313.6775],[ True  True],107.69823812002889
16232,2,[74689.39  30177.217],[-0.80449116 -2.0051079 ],[-1.3302093  1.0051639],[2754.22   1037.0547],[13853.742 11340.551],[ True  True],106.23936569010667
16289,2,[67166.62  43348.914],[-0.62059367 -1.0151178 ],[ 2.4875767  -0.50636965],[-1297.9164  3303.8206],[    0.    12034.784],[ True  True],109.73668849005264
16344,2,[119090.    32042.46],[0.6602764 1.560346 ],[-0.95415163  2.3828986 ],[  204.62396 -1070.4404 ],[    0.    19868.703],[ True  True],135.73589499783026
16430,2,[67329.31 65896.85],[2.2212853 2.3662932],[ 0.6003941 -2.5303648],[461.5598  448.26758],[0. 0.],[ True  True],133.56681954938978
16466,2,[57038.766 53453.28 ],[-1.1849095 -1.1727672],[0.06143299 2.9962783 ],[-156.63031  880.12274],[1112.6545    0.    ],[ True  True],109.84637313175226
16514,2,[53814.062 38204.293],[-2.2226486 -0.6798004],[-1.984404   1.2603648],[1107.249   252.2174],[0. 0.],[ True  True],118.94076186135734
16556,2,[84205.52  49396.484],[ 0.23570293 -0.47784516],[ 1.5571713 -0.6538594],[-113.40662 -497.32257],[   0.     1474.8843],[ True  True],124.48968220407274
16608,2,[129704.99   33352.074],[0.69389856 0.15235613],[-2.3285213   0.94936526],[677.307   969.27386],[0. 0.],[ True  True],136.10090089453078
16622,2,[65544.35 65372.91],[-1.665943  -2.0706003],[-0.46264896  2.6491299 ],[1771.1772  -609.85535],[8193.574  1530.2836],[ True  True],133.5917196431503
16655,2,[61455.816 40224.83 ],[ 1.1567501  -0.00908118],[-0.71109647  2.8607526 ],[2839.202  1556.0542],[   0.     6323.9233],[ True  True],114.8726539975787
16750,2,[53813.7  49533.57],[-0.08078522  0.9856823 ],[ 2.2715254 -1.3670962],[-414.21515 1194.0706 ],[0. 0.],[ True  True],115.53118992754627
16764,2,[60788.39  47187.336],[-1.1037991 -1.1302729],[-2.4742858   0.04596158],[  79.77002 -968.4026 ],[0. 0.],[ True  True],101.99771246717299
16801,2,[79474.62 39225.14],[1.5462799 1.0098472],[-1.9600233   0.98229694],[-178.51389 1684.9614 ],[   0.    1260.858],[ True  True],115.17384273112651
16860,2,[71650.94  44404.613],[-0.9569701 -0.5317333],[ 1.1434126 -2.428386 ],[ 232.59705 3284.6091 ],[0. 0.],[ True  True],112.83063496824155
16919,2,[56203.58  54817.934],[-0.38226712 -0.6140717 ],[-0.17167437  3.1050746 ],[-398.73843 1540.8652 ],[   0.     3025.9277],[ True  True],111.5076414001612
17063,2,[82094.414 62317.24 ],[1.7412133 1.6546314],[ 2.632217   -0.40283126],[2833.058  2885.5518],[ 7493.5728 30678.5   ],[ True  True],142.98232173184687
17138,2,[72707.914 59883.87 ],[-0.1360129  0.7469172],[-0.7557795 -2.2206118],[ 936.6324 2872.8323],[0. 0.],[ True  True],106.80643250133707
17371,2,[56173.8   31044.525],[1.8935148 0.5500668],[-2.2182796  0.7841401],[ 369.60095 -269.10425],[0. 0.],[ True  True],102.91794599233184
17409,2,[51944.656 33667.668],[ 0.7707384 -1.0508744],[-0.23942849  3.0153265 ],[-459.20615 -437.95422],[0. 0.],[ True  True],120.70357529448236
17478,2,[54331.723 47974.2  ],[-0.11527731  1.1662066 ],[ 2.4385414  -0.05924397],[-759.11084  147.04178],[0. 0.],[ True  True],119.50627097976952
17531,2,[53864.023 51769.94 ],[ 1.7431393  -0.06406362],[-2.8151932   0.83924586],[1620.1194   304.01297],[1383.847    0.   ],[ True  True],149.361453312956
17571,2,[59404.445 42433.273],[-2.040627    0.01235592],[ 0.5764086 -2.5911248],[-1070.6307  3353.6392],[   0.     2518.1455],[ True  True],158.12187905030808
17572,2,[53604.453 30228.73 ],[-1.2015945   0.47343698],[ 2.988857 -0.662822],[-631.1513     28.605652],[2429.9434    0.    ],[ True  True],108.54940970703552
