entry,photon_n,photon_pt,photon_eta,photon_phi,photon_etcone20,photon_ptcone30,photon_isTightID,myy
7575,2,[50783.746 39172.89 ],[-0.01521811  1.0758975 ],[ 2.9464335  -0.16558135],[1431.0823  -480.02747],[ 4738.2393 16653.709 ],[ True  True],102.80331879426517
7615,2,[58684.848 34510.598],[ 0.88458276 -0.9356498 ],[ 1.572689  -2.2029815],[3572.31     547.21875],[4500.497  5276.2695],[ True  True],126.860873435202
7649,2,[73147.875 36908.805],[-0.80191666 -2.332604  ],[-0.990037   1.6689564],[-922.1557  -320.28702],[   0.     1652.0728],[ True  True],133.5808847364697
7859,2,[41104.07 36089.36],[-0.21650569  1.730085  ],[-2.9424105  0.1961209],[ 332.90634 3545.957  ],[0. 0.],[ True  True],116.4886428473749
7891,2,[40162.797 36052.176],[-1.1065977   0.48157096],[-2.1577973  1.0117531],[ 162.1755  -708.91644],[0. 0.],[ True  True],101.38056724691732
7934,2,[70948.37 43799.1 ],[1.3106617  0.53722286],[-2.0277605  0.7245333],[1316.8403   135.07831],[0. 0.],[ True  True],117.97592418556064
8008,2,[55857.938 53544.38 ],[1.5276154 0.4215863],[-0.02066793 -3.0819361 ],[  99.724335 2547.0942  ],[2641.099 5465.636],[ True  True],126.45748201912446
8052,2,[42217.652 35066.773],[-0.61740834  1.7149857 ],[ 2.3681436 -1.1890279],[3298.2402   194.61469],[15311.31  19501.553],[ True  True],134.55431600208564
8177,2,[62609.94  43939.754],[0.06963296 0.26411918],[ 2.2247682  -0.46885774],[ 740.8982 -199.6903],[0. 0.],[ True  True],102.78984200502134
8235,2,[75003.96 64945.9 ],[-1.3343605 -0.9362967],[-1.9866093   0.75237876],[-770.8638     20.569183],[0. 0.],[ True  True],139.59922144758713
8249,2,[123482.43   33322.832],[ 0.7531546  -0.41311708],[-0.83943194  1.9816132 ],[ -39.940857 -124.55762 ],[   0.     1971.1772],[ True  True],149.33422282967285
8284,2,[127832.45  47808.73],[0.9014311 1.7558533],[-1.1043041  3.1030002],[-473.71002  171.95546],[1542.3639 2330.2922],[ True  True],151.25230226610603
8319,2,[70084.74  65400.617],[-0.8925661  -0.20662439],[-2.362427   0.3606096],[-438.7262    -38.983154],[0. 0.],[ True  True],140.6611205975231
8513,2,[74516.26  43592.848],[-1.0897193 -0.4828473],[-1.2777102  1.673365 ],[ 417.49237 -530.0484 ],[1599.7173 6150.2334],[ True  True],118.78333557256956
8747,2,[76244.35  35110.824],[-0.6495717 -0.6059786],[ 2.8111877  -0.06191731],[-573.617   -217.73462],[0. 0.],[ True  True],102.57328758629245
8788,2,[81694.484 58475.57 ],[1.7409135 0.6712342],[-0.06856631 -2.781055  ],[-233.72446 2656.587  ],[ 1165.7368 10033.29  ],[ True  True],155.72370002020372
8837,2,[52690.004 39614.664],[-1.1141825   0.41549575],[ 1.2868392 -1.6421566],[1030.5242   392.43173],[11502.548  6907.213],[ True  True],119.03416378234698
8887,2,[157806.39   31704.576],[0.8778038  0.88799196],[ 2.8525932  -0.84625584],[-470.5846   300.79285],[   0.    7595.664],[ True  True],136.0124550345124
8930,2,[68775.22  44839.637],[1.1787571 1.5460681],[ 2.7360563  -0.05231757],[-712.0879   490.00748],[   0.     4955.0728],[ True  True],111.24486113615514
8944,2,[77812.13  51958.633],[ 0.2670691  -0.27101472],[ 0.93776876 -2.4257643 ],[242.00555 569.71686],[0. 0.],[ True  True],131.04511986839705
8987,2,[42516.387 36764.49 ],[ 0.6109606 -1.3425851],[-0.6193749  1.5922681],[2086.837      23.386353],[ 4177.309  11384.8125],[ True  True],114.52591281852706
9020,2,[43398.42 35389.5 ],[2.200668  0.3149504],[-0.6024167 -3.0361063],[ 856.2234  -644.02466],[1060.2334    0.    ],[ True  True],112.64801187301593
9107,2,[74596.69  53577.777],[-1.8375138 -0.8921511],[-1.7927091  1.8239216],[2638.5144   315.93652],[1296.4078    0.    ],[ True  True],137.65106868416996
9108,2,[46869.59 46386.07],[ 1.0020683 -1.0793073],[ 1.4133898 -1.5759686],[-990.0198  -178.60385],[0. 0.],[ True  True],148.30907243379903
9137,2,[75316.26 38027.65],[0.8282607  0.23711468],[-0.6610837  2.7566879],[-489.52954 1337.3975 ],[1016.6881 2031.5804],[ True  True],110.76861231092865
9145,2,[78650.18 59443.15],[0.21302302 0.54048157],[ 2.5990088  -0.19774236],[-469.5045   364.47736],[0. 0.],[ True  True],136.58771420539318
9240,2,[51516.234 41425.387],[ 1.6529446 -0.312797 ],[-2.3810496  0.7325766],[ 975.21387 2414.9014 ],[0. 0.],[ True  True],140.7236420100109
9346,2,[84954.445 34302.5  ],[-0.2617874  1.033162 ],[-0.5023118  1.9370267],[2168.3596 3613.881 ],[ 4583.5713 16164.734 ],[ True  True],126.04160511098274
9362,2,[66025.64 60111.16],[-1.1639788   0.30403313],[2.7370298  0.18993664],[-392.59186 -681.9169 ],[   0.     1236.1653],[ True  True],157.21809466833952
9363,2,[46666.453 43074.41 ],[-0.49837628 -2.210399  ],[ 2.4882622 -0.5678849],[1252.118      92.352356],[0. 0.],[ True  True],124.51849494744448
9446,2,[48293.64 34680.57],[ 1.188065  -0.1721427],[-1.8527299  1.2026895],[ 607.06714 -299.97318],[1350.6816 3588.4177],[ True  True],101.45911077584617
9462,2,[55313.273 52313.188],[0.5479714  0.66242635],[-0.05862024 -3.062363  ],[1469.4795  -328.49045],[0. 0.],[ True  True],107.50582735991372
9479,2,[42253.418 34532.16 ],[1.7858013  0.07559334],[-1.5838137  1.6211156],[-147.24573 1449.2954 ],[0. 0.],[ True  True],106.04336071252847
9598,2,[122535.766  45878.26 ],[ 0.07247181 -0.26752234],[-2.1261597  1.2691164],[ -46.15863 2831.292  ],[    0.    12312.432],[ True  True],150.9410263260479
9626,2,[50472.027 39701.42 ],[-0.47211036  1.5716963 ],[2.2738614  0.44442028],[1277.8138 -838.0902],[6912.8823 1312.0358],[ True  True],129.43684615542574
9660,2,[48548.36  34987.457],[-1.9207098   0.20682903],[-2.4392712  0.9151419],[ 428.92584 1887.8671 ],[ 3048.4597 14334.285 ],[ True  True],133.34578282301717
9674,2,[46474.887 43200.3  ],[-0.7144052  1.273352 ],[ 2.5412152  -0.68500686],[  92.03244 -937.8319 ],[0. 0.],[ True  True],137.58944823331083
9837,2,[53952.65  49950.082],[1.8173592 0.6524111],[ 0.3905513 -2.5983834],[-380.70166 2383.2012 ],[2572.4495    0.    ],[ True  True],121.68472157888682
9928,2,[70060.72  41209.395],[-0.39716    -0.56598794],[ 1.7454438 -1.9445409],[ 87.96765 848.8387 ],[    0.   29492.16],[ True  True],103.84798058767956
9962,2,[40216.152 32266.32 ],[-0.3755862  1.6010209],[-2.971026  -0.9994475],[348.68842 868.45667],[0. 0.],[ True  True],102.75615255713916
10017,2,[50113.645 31658.387],[2.0054162 0.0838929],[-1.2725173  2.0179968],[-765.02856  271.48785],[0. 0.],[ True  True],119.19823083484422
10046,2,[56406.79  34323.227],[-1.0201025   0.53344715],[-1.1476984  2.097418 ],[ 237.43634 1173.6886 ],[0. 0.],[ True  True],115.82315936600678
10074,2,[61654.523 51034.574],[0.8134331 1.2938447],[-2.122157   0.8385672],[-686.7062 -598.3705],[0. 0.],[ True  True],114.99422543450976
10102,2,[57656.36  57074.895],[1.5287418 0.9976403],[-2.8583498   0.42434162],[-1410.4398  2544.4756],[0. 0.],[ True  True],118.5232189160438
10115,2,[47076.516 33514.277],[-0.66909635  1.5516826 ],[ 2.165693   -0.50589645],[1607.9756   -119.043655],[1340.6187    0.    ],[ True  True],132.37291178337898
10125,2,[50089.688 33235.06 ],[ 0.04176052 -2.0592718 ],[-2.1702945  0.6514534],[ 459.3498 3468.3157],[    0.    18735.312],[ True  True],130.27968504383318
10203,2,[70631.336 37706.074],[-0.47961873  0.5298549 ],[-1.5698011  1.9861953],[1894.7742 3271.9688],[0. 0.],[ True  True],114.69280847872005
10233,2,[46482.355 37492.875],[ 1.2868158 -1.0308926],[2.220879  0.1503655],[-756.08765 2500.855  ],[   0.     8003.4116],[ True  True],139.7675852050648
10240,2,[81711.836 50304.484],[0.8574749 1.8340923],[-0.9997188  1.7672712],[1265.2126 2336.3464],[4019.123 4264.127],[ True  True],141.8237164099644
10355,2,[43821.785 32843.074],[ 1.9062779  -0.14045778],[ 0.7068154 -1.5976601],[-261.22638  245.0719 ],[0. 0.],[ True  True],115.13815781868004
10461,2,[40903.445 35129.715],[-0.15565291  2.2843754 ],[ 1.7538732 -2.2529988],[-459.08783 1750.611  ],[   0.     1051.8893],[ True  True],135.92317073757692
10556,2,[47057.54 36983.12],[ 0.5544859  -0.89578676],[ 2.3502276 -1.1590832],[1110.388    961.24677],[7298.126    0.   ],[ True  True],105.24911286372375
10708,2,[67518.46  34501.617],[1.1218394  0.01309156],[-1.7373598  1.0095173],[1225.0051 1611.5176],[3684.846    0.   ],[ True  True],110.13215958589275
10922,2,[62295.176 36299.574],[-0.86463   -1.6933726],[ 0.06192392 -2.812789  ],[753.6097  129.00404],[3326.7039    0.    ],[ True  True],102.61131952972676
10978,2,[74102.99 68365.74],[0.2874101  0.97280985],[ 2.0667772 -1.4789369],[-1222.1268   849.5243],[1594.9332    0.    ],[ True  True],148.06355050188955
11052,2,[57498.812 33903.02 ],[ 0.957289  -1.1834418],[ 0.930306 -2.079533],[-2016.0435 -1042.5604],[0. 0.],[ True  True],143.7878269785257
11098,2,[87115.62  51793.348],[-1.9705861  -0.97075546],[-0.2420953 -2.8564327],[ 992.8759 2750.3555],[2657.7727    0.    ],[ True  True],147.38206162154233
11137,2,[52897.66  31614.852],[ 0.49276075 -1.0514458 ],[ 1.8960109 -1.7531991],[-243.23532 -638.18066],[0. 0.],[ True  True],105.42148193070278
11139,2,[53837.145 42341.54 ],[ 0.52092403 -0.10941649],[ 2.183616  -0.8054146],[-244.90637  414.03424],[   0.     2230.7039],[ True  True],100.0067816191647
11175,2,[44883.74 43468.69],[-0.30116707 -1.6521145 ],[ 1.9134754 -1.7246693],[3821.3745   592.05444],[0. 0.],[ True  True],107.09456466807376
11250,2,[91373.72  43377.375],[ 0.43735993 -0.6325685 ],[-1.1532993  2.422638 ],[-986.74634 -276.7883 ],[   0.    4269.344],[ True  True],141.79245997127975
11265,2,[45187.004 43908.926],[-1.5269514  0.7828433],[-0.9911541  2.2544963],[1112.5491  -173.47656],[0. 0.],[ True  True],155.33331231635344
11432,2,[42948.973 34549.094],[ 0.25372678 -1.7898914 ],[-2.7237773  0.4019599],[ 587.39056 3028.1252 ],[   0.     2954.0745],[ True  True],120.88270957483284
11470,2,[47785.83  37751.016],[ 0.8915737  -0.84118986],[ 0.0934293 -3.0543547],[2629.3298 3515.1787],[18082.04  19755.727],[ True  True],118.87170917814012
11592,2,[76666.72 32054.52],[ 0.33580062 -0.45043424],[-2.2652907  1.0600792],[-1522.6746       -2.8019104],[0. 0.],[ True  True],106.51915470210321
11610,2,[128208.27   48048.223],[-1.1670352 -1.221117 ],[-0.82886744  2.187287  ],[1462.6489 1665.9138],[ 4580.808 27303.924],[ True  True],156.72249014260393
11638,2,[49232.008 44789.684],[-0.1537509  1.1250942],[ 2.3904028  -0.87477267],[2181.9692   -124.709595],[0. 0.],[ True  True],113.63136801248785
11675,2,[96372.984 31820.824],[ 1.5705886  -0.20570725],[-0.71446997 -0.37628406],[-748.6541 1582.6943],[   0.    3522.919],[ True  True],113.3614140836603
11891,2,[50321.344 48749.492],[-0.5231709  -0.86731315],[-2.6805162   0.57136923],[-122.37033  375.43332],[1204.3623 6087.5063],[ True  True],100.38009037096913
11926,2,[73291.984 54792.547],[-0.1936422 -0.3829726],[ 2.0524485  -0.98919016],[ 612.498  1636.5842],[0. 0.],[ True  True],127.15232028547233
11989,2,[65387.156 58733.81 ],[-2.0921092 -1.8859196],[-2.891355    0.17205392],[ -156.80292 -1047.4878 ],[0. 0.],[ True  True],124.50757246245676
11997,2,[92042.664 32124.904],[0.9475204 0.7825487],[ 0.8548315 -1.6213096],[834.35474 371.80945],[   0.   9913.01],[ True  True],103.18110107659973
12022,2,[52444.113 37803.164],[1.9015305  0.49514887],[-2.3839934   0.84112537],[1911.5544 1222.1068],[   0.     3394.6514],[ True  True],111.92937769424054
12137,2,[68123.48 56756.73],[-2.2513278 -1.1574819],[-0.03172169 -2.956216  ],[ 3141.8745 -1225.1863],[1319.0305    0.    ],[ True  True],142.79577806036514
12151,2,[52652.42  38264.156],[-1.0200775  1.0614605],[ 1.3080002 -1.0636955],[915.74786 462.0942 ],[1699.3583    0.    ],[ True  True],138.90924378910765
12168,2,[56212.01 46247.2 ],[-1.1776754 -1.2665939],[-0.7887745  2.227594 ],[ 118.7912  -408.23953],[ 1136.1268 22552.74  ],[ True  True],101.87466794939384
12180,2,[40955.152 39146.523],[ 1.5467693 -0.7314272],[-1.1957738  2.0866807],[-490.45288 1543.9797 ],[0. 0.],[ True  True],137.7870187484478
12195,2,[220537.73   30577.908],[0.70049715 1.0641448 ],[1.4172007 3.0722709],[3033.9348 3569.4443],[4369.902 7558.509],[ True  True],124.5956476958244
12201,2,[89857.21 38981.51],[-0.44026908  0.1599603 ],[ 2.0882707 -1.0615274],[-437.58243  414.31927],[0. 0.],[ True  True],123.73823629351818
12271,2,[41967.39  40097.656],[-0.77757627  0.932329  ],[ 1.9186857 -1.424385 ],[-907.407   -272.24524],[1879.294  3490.5989],[ True  True],113.60070036705656
12323,2,[119176.26   50499.652],[-0.48093048  0.01911433],[-0.5178949  3.1177075],[  12.234863 -349.2176  ],[   0.     3391.5237],[ True  True],155.4695820731171
12438,2,[68954.11 59680.49],[-1.785671  -1.1244822],[ 1.2512172 -1.6305916],[ 460.88696 1390.7008 ],[    0.    11525.656],[ True  True],134.35120670343213
12520,2,[44333.12  32184.703],[ 1.5282272  -0.69057757],[ 1.2412709 -1.2546142],[3929.2012  -102.66281],[11361.903  5635.263],[ True  True],124.72409837029309
12528,2,[56322.492 52016.16 ],[2.14587   0.4128518],[ 2.2145386  -0.95459837],[1990.6426  -375.17334],[1011.93365    0.     ],[ True  True],151.4932979551089
12548,2,[48905.926 36740.824],[ 1.7043972 -0.256112 ],[ 1.4506007 -1.7089884],[-667.1145   387.16846],[   0.    6687.218],[ True  True],128.87574726528956
12558,2,[44310.336 40815.082],[ 0.04043182 -1.7782171 ],[ 2.7764268  -0.67915344],[ 140.29364 -407.8717 ],[3030.68    0.  ],[ True  True],121.98592402253485
12727,2,[55578.836 44032.16 ],[ 0.7592392  -0.23844615],[ 1.8601978 -1.3332987],[541.3131  555.23676],[0. 0.],[ True  True],111.47759570076845
12781,2,[46610.363 42572.863],[-1.1349444   0.48772985],[ 1.1013635 -1.9843742],[-116.37976 -581.55133],[0. 0.],[ True  True],120.03339397575978
12930,2,[73277.336 39132.51 ],[2.3568614 2.0050113],[ 1.3977727 -2.164975 ],[131.50288 299.9032 ],[156558.67      0.  ],[ True  True],106.43135825978081
12976,2,[47713.24  46048.465],[0.90027267 1.7188131 ],[ 1.263108  -1.6811746],[ -75.78546 1273.769  ],[0. 0.],[ True  True],101.28852900823397
13025,2,[64440.508 38405.457],[0.48697627 1.2654763 ],[-0.7103773  2.859932 ],[1638.1766 1565.7628],[9608.336    0.   ],[ True  True],105.01782130117128
13050,2,[48541.58  48387.742],[ 1.5263767 -0.2047552],[ 1.7559723 -1.0812993],[2722.0688 -435.8463],[12383.444   1130.6506],[ True  True],134.76494338413315
13264,2,[84501.2  66568.42],[-0.33701843 -1.0827826 ],[-0.95198095  1.9564625 ],[3385.849   -591.49255],[1142.6943    0.    ],[ True  True],159.6002930061923
13285,2,[57869.258 32084.06 ],[-1.9662971   0.07993063],[-0.920386  -3.0490859],[ 417.89294 1019.1264 ],[   0.   1210.92],[ True  True],128.7401178169048
13334,2,[40771.434 38609.316],[-0.9035587  1.0755734],[ 1.1336925 -1.9702033],[ 552.48035 1116.522  ],[0. 0.],[ True  True],121.46989312701585
13375,2,[63043.734 51402.184],[0.4992809 1.3510863],[-0.9311553  2.241616 ],[457.0302 827.8776],[2056.3794    0.    ],[ True  True],124.32265937166669
13402,2,[47927.42 37334.64],[-0.43122795 -1.7501376 ],[ 0.4812556 -2.6551387],[3006.5867  736.8901],[0. 0.],[ True  True],103.67343743413018
13406,2,[74295.89  40449.844],[1.9526665 0.5987666],[-1.6119996  2.2370098],[ 554.7029 -639.0456],[2242.5837    0.    ],[ True  True],130.3156003903936
13418,2,[70759.92 66977.8 ],[1.7813144  0.87829506],[ 0.2503999 -2.9009504],[1938.8612  597.9257],[3698.6653 1622.304 ],[ True  True],151.95872412591612
13436,2,[45321.426 43607.617],[-2.0095048  0.1752147],[ 1.5877476 -1.5714664],[  85.21228 -119.71045],[1153.3514    0.    ],[ True  True],147.44712165052212
13530,2,[50621.633 31187.158],[-0.35189435  1.2453706 ],[ 0.7923428 -2.212902 ],[-96.76001  -27.543655],[0. 0.],[ True  True],106.04724621018796
13547,2,[54766.402 40677.59 ],[-2.034857  -1.3136085],[ 0.02166564 -2.9695656 ],[-509.46625 2619.9966 ],[   0.     2431.5144],[ True  True],100.35331664119572
13584,2,[42581.055 31234.973],[-0.9020507  1.3632984],[ 0.34854695 -2.7056355 ],[1825.9164 3359.8125],[19348.592   1855.0972],[ True  True],124.90785113961947
13619,2,[71593.9   49838.605],[1.1042027  0.11296445],[-0.63097626  1.2926288 ],[  94.18988 -642.5766 ],[0. 0.],[ True  True],115.7783657880275
13666,2,[43533.453 37317.47 ],[-1.8691728  -0.42875218],[ 0.8282302 -2.2474518],[-355.40292   64.89166],[0. 0.],[ True  True],102.40338774234665
13671,2,[64438.957 49223.7  ],[-0.41933635 -0.7566474 ],[-2.5176744   0.27306056],[  61.761017 1588.0543  ],[   0.     2775.7048],[ True  True],112.54132425441094
13718,2,[48032.008 47064.793],[ 0.25702307 -1.9310474 ],[-1.6446824  1.3125492],[-792.7955 2597.1094],[0. 0.],[ True  True],157.66501861318005
13751,2,[107007.02  60488.87],[1.2691281 1.2349079],[ 2.2133605 -2.40808  ],[-121.78372  800.6302 ],[   0.     7903.5522],[ True  True],118.86459420291166
13843,2,[54961.555 48535.43 ],[1.5887057  0.46075302],[-0.7952088  1.7499909],[-539.5408  -337.93192],[1159.7894    0.    ],[ True  True],116.26974413707059
13885,2,[54169.16  36923.676],[-0.51656395 -1.5969186 ],[ 2.1279645 -1.0554638],[ 110.39374 2245.388  ],[    0.    10862.764],[ True  True],102.79862090599904
13928,2,[80998.9  76387.88],[-1.9059198 -2.1325953],[-1.779522  1.374998],[3303.5208 -332.4758],[34054.54    2366.0146],[ True  True],158.32745605417145
13987,2,[58849.785 39608.21 ],[-1.7610518  -0.22911273],[-1.1283532  1.7697936],[ 324.16635 1105.123  ],[2487.2969 1897.7948],[ True  True],125.75261490467697
14051,2,[55183.125 47345.543],[0.68059283 1.079516  ],[ 0.20114885 -2.7406979 ],[-299.24    951.7446],[1033.3903    0.    ],[ True  True],103.76959139140283
14057,2,[69203.586 38918.918],[-0.6278026   0.91671807],[ 0.8182796 -2.9293   ],[-1252.9807  1628.3666],[ 2712.7732 20788.365 ],[ True  True],132.74977485415565
14083,2,[49322.8   44410.793],[ 0.28430805 -0.5053701 ],[ 2.7415183  -0.20294952],[-142.27136 2723.7905 ],[   0.    1855.594],[ True  True],100.57557781102356
14116,2,[54012.465 47569.15 ],[-0.1353536   0.15843594],[0.05445957 2.9858205 ],[1940.6132  -193.88846],[10611.615     0.   ],[ True  True],101.91924330192884
14162,2,[64557.16  36826.453],[-1.5779307   0.23010786],[ 0.35966006 -2.7708693 ],[ 934.0197 2095.8513],[   0.     3218.4756],[ True  True],140.15330667507723
14193,2,[79743.77 76817.84],[-1.5856087 -1.6947773],[ 0.51446337 -2.7714696 ],[-276.55524 1153.0564 ],[   0.     1611.1013],[ True  True],156.36065184907193
14245,2,[58975.18  42496.227],[0.8179251 1.6357555],[-0.4538852  2.5801845],[414.9018  766.29047],[   0.    4391.161],[ True  True],108.47931166105133
14342,2,[60853.61  53159.297],[ 0.89201367 -0.858358  ],[-1.239464  -2.7707996],[   3.872223 1249.9744  ],[    0.    15379.014],[ True  True],137.58410414708877
14485,2,[49221.977 44423.535],[2.0665033 0.9226406],[-1.5882087  1.5879387],[-813.3719   248.81271],[0. 0.],[ True  True],109.227923661802
14541,2,[92439.63  46442.316],[ 1.0910465  -0.04597533],[ 1.0581931 -0.6199319],[ 947.90045 2353.677  ],[11496.475   3659.7078],[ True  True],125.22194762080927
14629,2,[54829.12 50444.2 ],[0.8157831 0.9369545],[2.623442   0.08375052],[1408.9354 1990.5203],[4348.949    0.   ],[ True  True],100.65674021773475
14630,2,[59777.965 58239.895],[0.6480813  0.97312605],[-1.5683588  1.3158091],[  512.1157 -1324.057 ],[   0.     1069.8398],[ True  True],118.60646537021687
14654,2,[40035.812 32436.469],[0.22862223 2.0632238 ],[ 0.2505949 -2.1746032],[2693.8933 -791.0584],[7986.874  7582.6587],[ True  True],101.48365763991077
14694,2,[196324.36 130076.91],[0.9450388 1.6354476],[0.29403746 0.7574956 ],[1666.841   -537.85944],[0. 0.],[ True  True],134.35673070167758
14776,2,[47295.02 32055.69],[-1.1511644  1.2941021],[ 1.4514072 -1.712853 ],[3522.125    254.45615],[5871.626 4311.093],[ True  True],143.69637799855036
14818,2,[55872.72  35189.164],[-1.7331053  0.4411295],[ 2.5318437  -0.24442093],[360.7688  184.57623],[0. 0.],[ True  True],145.56486688884178
14868,2,[84576.85  30940.777],[1.2269422 1.1572845],[ 2.4205775  -0.72764194],[-665.0682 2909.6372],[    0.    10402.243],[ True  True],102.37227123530329
14911,2,[56867.004 55186.996],[ 0.07619727 -0.78993094],[-0.26380414  2.8644967 ],[ 285.69394 -227.70868],[2804.2336    0.    ],[ True  True],122.71075281231629
14966,2,[72575.36 55899.82],[-0.08438469 -1.2350903 ],[-2.2731748  0.7679773],[-118.359406 -713.3855  ],[   0.     3268.8684],[ True  True],148.92397989809155
14980,2,[50061.68 39251.25],[ 0.8149191  -0.50235635],[ 0.5734124 -2.396065 ],[302.1081  569.03345],[5668.338 7413.394],[ True  True],108.32357567272767
15004,2,[53821.18 46406.25],[ 0.64149225 -1.3094349 ],[ 2.755194   -0.40681294],[284.76794  69.3371 ],[0. 0.],[ True  True],151.39572659669454
15178,2,[85268.414 68623.32 ],[2.3423433 1.631913 ],[-2.4853506  1.0908542],[  35.53563 -186.34454],[1266.5546    0.    ],[ True  True],159.36507458673756
15271,2,[50813.68  33032.457],[2.309298   0.46645135],[-1.4771602  1.3806034],[193.60324 156.75327],[2353.2942 4457.0527],[ True  True],118.69026093056348
15307,2,[64268.85  62807.844],[0.11244553 0.97324854],[-0.33234808  2.8643808 ],[3075.6465   260.97595],[11580.796   1954.2848],[ True  True],138.9763894356332
15439,2,[73504.305 73305.   ],[0.5343723  0.01469062],[-3.0172257 -0.0966043],[1137.8838 1213.068 ],[0. 0.],[ True  True],150.9276129406417
15451,2,[56826.42 48282.59],[0.02688395 0.28075123],[-2.0029843   0.95588964],[1193.0754 2713.9126],[1281.8867    0.    ],[ True  True],105.17290786374932
15519,2,[52682.69 33685.17],[-1.5328457   0.25533187],[-2.808761   0.5651023],[ 938.5456  -492.31335],[   0.     4691.0957],[ True  True],119.8351163157552
